"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;1,9063949585;0,0372123718262
0,0002;2,05211639404;0,0441932678223
0,0003;2,17361450195;0,0496482849121
0,0004;2,26764678955;0,0551223754883
0,0005;2,35557556152;0,0593566894531
0,0006;2,40116119385;0,0636100769043
0,0007;2,42538452148;0,066032409668
0,0008;2,39810943604;0,0693702697754
0,0009;2,35557556152;0,0712013244629
0,001;2,26764678955;0,0721168518066
0,0011;2,17056274414;0,0724220275879
0,0012;2,04601287842;0,0712013244629
0,0013;1,90029144287;0,0699806213379
0,0014;1,74560546875;0,067253112793
0,0015;1,55429840088;0,0648307800293
0,0016;1,35707855225;0,0611877441406
0,0017;1,13849639893;0,056324005127
0,0018;0,898742675781;0,0514793395996
0,0019;0,646781921387;0,0457000732422
0,002;0,400924682617;0,0390243530273
0,0021;0,155067443848;0,0320625305176
0,0022;-0,0907897949219;0,0250816345215
0,0023;-0,333595275879;0,0174903869629
0,0024;-0,600814819336;0,0102043151855
0,0025;-0,84056854248;0,0029182434082
0,0026;-1,08642578125;-0,00526428222656
0,0027;-1,3111114502;-0,0125503540039
0,0028;-1,50527954102;-0,0204467773438
0,0029;-1,70574188232;-0,0274276733398
0,003;-1,86958312988;-0,0347137451172
0,0031;-2,02445983887;-0,041389465332
0,0032;-2,15492248535;-0,0471496582031
0,0033;-2,2611618042;-0,052604675293
0,0034;-2,34909057617;-0,0577735900879
0,0035;-2,40383148193;-0,0623321533203
0,0036;-2,44331359863;-0,0656700134277
0,0037;-2,43721008301;-0,0692939758301
0,0038;-2,39772796631;-0,0705146789551
0,0039;-2,33097076416;-0,0720405578613
0,004;-2,24895477295;-0,0720405578613
0,0041;-2,13966369629;-0,0720405578613
0,0042;-1,99394226074;-0,0705146789551
0,0043;-1,84841156006;-0,0687026977539
0,0044;-1,64489746094;-0,0656700134277
0,0045;-1,46579742432;-0,0623321533203
0,0046;-1,25942230225;-0,0586891174316
0,0047;-1,03187561035;-0,0532150268555
0,0048;-0,776863098145;-0,0477600097656
0,0049;-0,531005859375;-0,0416946411133
0,005;-0,282096862793;-0,0347137451172
0,0051;-0,0331878662109;-0,0283432006836
0,0052;0,209617614746;-0,020751953125
0,0053;0,461578369141;-0,0140762329102
0,0054;0,70743560791;-0,00556945800781
0,0055;0,956344604492;0,0016975402832
0,0056;1,19609832764;0,00959396362305
0,0057;1,39350891113;0,0171852111816
0,0058;1,5998840332;0,0241661071777
0,0059;1,77898406982;0,0314521789551
0,006;1,93977355957;0,0375175476074
0,0061;2,07328796387;0,045108795166
0,0062;2,19783782959;0,0502586364746
0,0063;2,28271484375;0,0560188293457
0,0064;2,36778259277;0,0608825683594
0,0065;2,40421295166;0,0639152526855
0,0066;2,41641998291;0,067253112793
0,0067;2,39200592041;0,0693702697754
0,0068;2,33745574951;0,0712013244629
0,0069;2,25238800049;0,0715065002441
0,007;2,14614868164;0,0721168518066
0,0071;2,01568603516;0,0715065002441
0,0072;1,86996459961;0,0696754455566
0,0073;1,70917510986;0,067253112793
0,0074;1,51176452637;0,0636100769043
0,0075;1,31454467773;0,0602722167969
0,0076;1,0929107666;0,054817199707
0,0077;0,850105285645;0,0502586364746
0,0078;0,604248046875;0,0448036193848
0,0079;0,349235534668;0,0375175476074
0,008;0,106430053711;0,0311470031738
0,0081;-0,136375427246;0,0235557556152
0,0082;-0,382232666016;0,0165748596191
0,0083;-0,63419342041;0,00808715820313
0,0084;-0,886154174805;0,000801086425781
0,0085;-1,12895965576;-0,00648498535156
0,0086;-1,34754180908;-0,0140762329102
0,0087;-1,54476165771;-0,0213623046875
0,0088;-1,74217224121;-0,0286483764648
0,0089;-1,90296173096;-0,0356101989746
0,009;-2,05173492432;-0,042896270752
0,0091;-2,17914581299;-0,0486755371094
0,0092;-2,27928161621;-0,0541305541992
0,0093;-2,36434936523;-0,0586891174316
0,0094;-2,41603851318;-0,0626182556152
0,0095;-2,45227813721;-0,0662612915039
0,0096;-2,43721008301;-0,0687026977539
0,0097;-2,39162445068;-0,0714302062988
