"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;-1,20792388916;-0,0565528869629
0,0002;-1,37786865234;-0,0571632385254
0,0003;-1,53865814209;-0,0586891174316
0,0004;-1,70879364014;-0,0592803955078
0,0005;-1,85432434082;-0,0595855712891
0,0006;-1,97582244873;-0,0595855712891
0,0007;-2,09121704102;-0,0589942932129
0,0008;-2,19135284424;-0,0589942932129
0,0009;-2,27336883545;-0,0565528869629
0,001;-2,33402252197;-0,055046081543
0,0011;-2,3946762085;-0,052604675293
0,0012;-2,4341583252;-0,049877166748
0,0013;-2,45532989502;-0,0468444824219
0,0014;-2,43721008301;-0,0435066223145
0,0015;-2,3946762085;-0,040168762207
0,0016;-2,33707427979;-0,0350189208984
0,0017;-2,26726531982;-0,0310707092285
0,0018;-2,18830108643;-0,0262069702148
0,0019;-2,07595825195;-0,0213623046875
0,002;-1,96361541748;-0,0161933898926
0,0021;-1,83925628662;-0,011043548584
0,0022;-1,68743133545;-0,00648498535156
0,0023;-1,52359008789;-0,000724792480469
0,0024;-1,35364532471;0,00383377075195
0,0025;-1,18961334229;0,0098991394043
0,0026;-0,986289978027;0,014762878418
0,0027;-0,779914855957;0,0202178955078
0,0028;-0,576591491699;0,0247764587402
0,0029;-0,367164611816;0,0290107727051
0,003;-0,16975402832;0,0338745117188
0,0031;0,03662109375;0,0372123718262
0,0032;0,236892700195;0,042667388916
0,0033;0,449371337891;0,0460052490234
0,0034;0,646781921387;0,0493431091309
0,0035;0,853157043457;0,0520896911621
0,0036;1,05648040771;0,0542068481445
0,0037;1,24473571777;0,056324005127
0,0038;1,41162872314;0,057544708252
0,0039;1,5754699707;0,0590705871582
0,004;1,7333984375;0,0599670410156
0,0041;1,86386108398;0,0602722167969
0,0042;1,98230743408;0,0599670410156
0,0043;2,09465026855;0,058765411377
0,0044;2,19478607178;0,0578498840332
0,0045;2,27069854736;0,0554275512695
0,0046;2,34050750732;0,0545120239258
0,0047;2,38609313965;0,0520896911621
0,0048;2,4133682251;0,0493431091309
0,0049;2,41947174072;0,0460052490234
0,005;2,39810943604;0,0420761108398
0,0051;2,35862731934;0,0384330749512
0,0052;2,294921875;0,0332641601563
0,0053;2,22206115723;0,0296211242676
0,0054;2,13108062744;0,0250816345215
0,0055;2,01873779297;0,0199127197266
0,0056;1,90334320068;0,0150680541992
0,0057;1,77593231201;0,00959396362305
0,0058;1,62410736084;0,0047492980957
0,0059;1,45721435547;-0,00164031982422
0,006;1,29318237305;-0,00587463378906
0,0061;1,11122131348;-0,011043548584
0,0062;0,910758972168;-0,0164985656738
0,0063;0,701332092285;-0,0213623046875
0,0064;0,50106048584;-0,0262069702148
0,0065;0,291633605957;-0,030460357666
0,0066;0,0942230224609;-0,0359153747559
0,0067;-0,109100341797;-0,0395584106445
0,0068;-0,309371948242;-0,0432014465332
0,0069;-0,518798828125;-0,0468444824219
0,007;-0,722122192383;-0,049877166748
0,0071;-0,934600830078;-0,0532150268555
0,0072;-1,13201141357;-0,0547409057617
0,0073;-1,31416320801;-0,0574684143066
0,0074;-1,47495269775;-0,0580787658691
0,0075;-1,64184570313;-0,0589942932129
0,0076;-1,7936706543;-0,0598907470703
0,0077;-1,92413330078;-0,0598907470703
0,0078;-2,04563140869;-0,0598907470703
0,0079;-2,15492248535;-0,0583839416504
0,008;-2,24285125732;-0,0580787658691
0,0081;-2,31876373291;-0,0553512573242
0,0082;-2,37655639648;-0,0535202026367
0,0083;-2,41889953613;-0,051097869873
0,0084;-2,45227813721;-0,0480651855469
0,0085;-2,44331359863;-0,045337677002
0,0086;-2,41298675537;-0,041389465332
0,0087;-2,36740112305;-0,0380516052246
0,0088;-2,3006439209;-0,0322723388672
0,0089;-2,22473144531;-0,0283432006836
0,009;-2,1276473999;-0,0234794616699
0,0091;-2,01530456543;-0,0183296203613
0,0092;-1,89075469971;-0,0134658813477
0,0093;-1,76334381104;-0,00801086425781
0,0094;-1,59645080566;-0,00345230102539
0,0095;-1,42650604248;0,0023078918457
0,0096;-1,26552581787;0,00717163085938
0,0097;-1,07440948486;0,0126266479492
0,0098;-0,870895385742;0,0177955627441
0,0099;-0,661468505859;0,0223350524902
0,01;-0,461196899414;0,0275039672852
0,0101;-0,251770019531;0,0317573547363
0,0102;-0,0484466552734;0,0362968444824
0,0103;0,155067443848;0,0396347045898
0,0104;0,355339050293;0,0444984436035
0,0105;0,564765930176;0,0481414794922
0,0106;0,761985778809;0,0505638122559
0,0107;0,968551635742;0,053596496582
0,0108;1,171875;0,0554275512695
0,0109;1,34181976318;0,0572395324707
0,011;1,50279998779;0,0581550598145
0,0111;1,66664123535;0,0596618652344
0,0112;1,80931091309;0,0602722167969
0,0113;1,93367004395;0,0599670410156
0,0114;2,04601287842;0,0596618652344
0,0115;2,15225219727;0,0581550598145
0,0116;2,2403717041;0,0569343566895
0,0117;2,30407714844;0,054817199707
0,0118;2,36473083496;0,0529861450195
0,0119;2,40116119385;0,0505638122559
0,012;2,41947174072;0,0475311279297
0,0121;2,40421295166;0,0441932678223
0,0122;2,3738861084;0,0396347045898
0,0123;2,31609344482;0,0359916687012
0,0124;2,24933624268;0,0308418273926
0,0125;2,16751098633;0,0271987915039
0,0126;2,06432342529;0,0223350524902
0,0127;1,95198059082;0,0171852111816
0,0128;1,8274307251;0,0120162963867
0,0129;1,68781280518;0,00656127929688
0,013;1,5209197998;0,00141143798828
0,0131;1,35707855225;-0,00406265258789
0,0132;1,18999481201;-0,00890731811523
0,0133;0,995826721191;-0,0140762329102
0,0134;0,789451599121;-0,0192260742188
0,0135;0,580024719238;-0,0240898132324
0,0136;0,37956237793;-0,029239654541
0,0137;0,176239013672;-0,0331878662109
0,0138;-0,0270843505859;-0,0383567810059
0,0139;-0,233459472656;-0,0419998168945
0,014;-0,436973571777;-0,045337677002
0,0141;-0,640296936035;-0,0486755371094
0,0142;-0,85277557373;-0,0517082214355
0,0143;-1,05304718018;-0,0544357299805
0,0144;-1,24130249023;-0,0562477111816
0,0145;-1,40819549561;-0,0583839416504
0,0146;-1,57814025879;-0,0589942932129
0,0147;-1,73606872559;-0,0592803955078
0,0148;-1,87568664551;-0,0598907470703
0,0149;-2,00004577637;-0,0598907470703
0,015;-2,11238861084;-0,0592803955078
0,0151;-2,20947265625;-0,0580787658691
0,0152;-2,28843688965;-0,0571632385254
0,0153;-2,36129760742;-0,0544357299805
0,0154;-2,40383148193;-0,0517082214355
0,0155;-2,44026184082;-0,0492668151855
0,0156;-2,45838165283;-0,0462341308594
0,0157;-2,42500305176;-0,042896270752
0,0158;-2,38857269287;-0,038948059082
0,0159;-2,32486724854;-0,0350189208984
0,016;-2,25811004639;-0,0301551818848
0,0161;-2,16999053955;-0,0253105163574
0,0162;-2,0637512207;-0,0204467773438
0,0163;-1,94244384766;-0,0155830383301
0,0164;-1,81198120117;-0,0101280212402
0,0165;-1,66625976563;-0,00526428222656
0,0166;-1,49326324463;-0,000114440917969
0,0167;-1,33228302002;0,00564575195313
0,0168;-1,15013122559;0,0102043151855
0,0169;-0,955963134766;0,0159645080566
0,017;-0,74348449707;0,0208282470703
0,0171;-0,540161132813;0,0256729125977
0,0172;-0,336647033691;0,0302314758301
0,0173;-0,130271911621;0,0344848632813
0,0174;0,0730514526367;0,0387382507324
0,0175;0,276374816895;0,042667388916
0,0176;0,476837158203;0,0466156005859
0,0177;0,680160522461;0,0496482849121
0,0178;0,886535644531;0,052375793457
0,0179;1,08375549316;0,054817199707
0,018;1,27201080322;0,056324005127
0,0181;1,43299102783;0,0581550598145
0,0182;1,60293579102;0,0590705871582
0,0183;1,75457000732;0,0599670410156
0,0184;1,88217163086;0,0602722167969
0,0185;2,00347900391;0,0599670410156
0,0186;2,10666656494;0,0590705871582
0,0187;2,21004486084;0,057544708252
0,0188;2,2798538208;0,056324005127
0,0189;2,35252380371;0,0542068481445
0,019;2,3889541626;0,0514793395996
0,0191;2,41641998291;0,0487518310547
0,0192;2,41641998291;0,0454139709473
0,0193;2,38609313965;0,0417709350586
0,0194;2,34966278076;0,0372123718262
0,0195;2,2798538208;0,0332641601563
0,0196;2,21004486084;0,0284194946289
0,0197;2,10971832275;0,0241661071777
0,0198;2,00347900391;0,0193023681641
0,0199;1,88217163086;0,0144577026367
0,02;1,74865722656;0,00898361206055
0,0201;1,5998840332;0,00322341918945
0,0202;1,42993927002;-0,00164031982422
0,0203;1,2659072876;-0,00740051269531
0,0204;1,0778427124;-0,0119400024414
0,0205;0,874328613281;-0,0171089172363
0,0206;0,671005249023;-0,0222587585449
0,0207;0,461578369141;-0,0268173217773
0,0208;0,261306762695;-0,0319862365723
0,0209;0,0577926635742;-0,0359153747559
0,021;-0,145530700684;-0,0407791137695
0,0211;-0,351905822754;-0,0438117980957
0,0212;-0,558280944824;-0,0471496582031
0,0213;-0,75569152832;-0,0504875183105
0,0214;-0,974082946777;-0,0529098510742
0,0215;-1,16233825684;-0,0556564331055
0,0216;-1,33838653564;-0,0568580627441
0,0217;-1,49917602539;-0,0589942932129
0,0218;-1,66931152344;-0,0592803955078
0,0219;-1,82094573975;-0,0598907470703
0,022;-1,94244384766;-0,0598907470703
0,0221;-2,06680297852;-0,0592803955078
0,0222;-2,16999053955;-0,0589942932129
0,0223;-2,25811004639;-0,0568580627441
0,0224;-2,32486724854;-0,0559425354004
0,0225;-2,38552093506;-0,0529098510742
0,0226;-2,42805480957;-0,0504875183105
0,0227;-2,45227813721;-0,0474548339844
0,0228;-2,44331359863;-0,044116973877
0,0229;-2,40077972412;-0,0407791137695
0,023;-2,3551940918;-0,0359153747559
0,0231;-2,28538513184;-0,0322723388672
0,0232;-2,20355987549;-0,0271224975586
0,0233;-2,1032333374;-0,0225639343262
0,0234;-1,99108123779;-0,0174140930176
0,0235;-1,86958312988;-0,0125503540039
0,0236;-1,72386169434;-0,00770568847656
0,0237;-1,56917572021;-0,00223159790039
0,0238;-1,39598846436;0,0023078918457
0,0239;-1,22909545898;0,0086784362793
0,024;-1,03492736816;0,013542175293
0,0241;-0,837516784668;0,0186920166016
0,0242;-0,625038146973;0,0238609313965
0,0243;-0,421714782715;0,0284194946289
0,0244;-0,218391418457;0,0332641601563
0,0245;-0,00896453857422;0,0366020202637
0,0246;0,191497802734;0,0417709350586
0,0247;0,397872924805;0,045108795166
0,0248;0,59814453125;0,0481414794922
0,0249;0,80451965332;0,0514793395996
0,025;1,00803375244;0,053596496582
0,0251;1,19915008545;0,0557327270508
0,0252;1,36909484863;0,0572395324707
0,0253;1,53007507324;0,0590705871582
0,0254;1,69696807861;0,0593566894531
0,0255;1,83353424072;0,0599670410156
0,0256;1,95808410645;0,0599670410156
0,0257;2,06737518311;0,0593566894531
0,0258;2,16751098633;0,058765411377
0,0259;2,25238800049;0,056324005127
0,026;2,32830047607;0,0554275512695
0,0261;2,37693786621;0,0526809692383
0,0262;2,40726470947;0,0499534606934
0,0263;2,42538452148;0,0469207763672
0,0264;2,40421295166;0,0432777404785
0,0265;2,36473083496;0,0393295288086
0,0266;2,30712890625;0,0344848632813
0,0267;2,2403717041;0,0308418273926
0,0268;2,15225219727;0,0259780883789
0,0269;2,04601287842;0,0211334228516
0,027;1,93061828613;0,0162696838379
0,0271;1,80931091309;0,0111198425293
0,0272;1,65748596191;0,00625610351563
0,0273;1,49364471436;0,000190734863281
0,0274;1,33266448975;-0,00436782836914
0,0275;1,16271972656;-0,0101280212402
0,0276;0,956344604492;-0,0152778625488
0,0277;0,753021240234;-0,0198364257813
0,0278;0,543594360352;-0,0253105163574
0,0279;0,337219238281;-0,0295448303223
0,028;0,139808654785;-0,0347137451172
0,0281;-0,0635147094727;-0,038948059082
