"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;-1,81198120117;0,0105094909668
0,0002;-2,03342437744;0,00656127929688
0,0003;-2,21862792969;0,00261306762695
0,0004;-2,3551940918;-0,00164031982422
0,0005;-2,42805480957;-0,00556945800781
0,0006;-2,45227813721;-0,00921249389648
0,0007;-2,38246917725;-0,0134658813477
0,0008;-2,26726531982;-0,0164985656738
0,0009;-2,10018157959;-0,0201416015625
0,001;-1,88484191895;-0,0219535827637
0,0011;-1,62677764893;-0,0237846374512
0,0012;-1,32923126221;-0,0253105163574
0,0013;-0,998497009277;-0,0259017944336
0,0014;-0,625038146973;-0,0265121459961
0,0015;-0,260925292969;-0,0253105163574
0,0016;0,103378295898;-0,0250053405762
0,0017;0,467681884766;-0,0222587585449
0,0018;0,837898254395;-0,0201416015625
0,0019;1,18999481201;-0,0171089172363
0,002;1,49059295654;-0,0137710571289
0,0021;1,7728805542;-0,0104331970215
0,0022;1,99146270752;-0,00617980957031
0,0023;2,18257904053;-0,00314712524414
0,0024;2,31609344482;0,0016975402832
0,0025;2,40116119385;0,00534057617188
0,0026;2,4133682251;0,00959396362305
0,0027;2,34966278076;0,013542175293
0,0028;2,22206115723;0,0165748596191
0,0029;2,04601287842;0,0196075439453
0,003;1,83353424072;0,0214385986328
0,0031;1,57260894775;0,0241661071777
0,0032;1,27506256104;0,024471282959
0,0033;0,935173034668;0,0259780883789
0,0034;0,570869445801;0,0262832641602
0,0035;0,203514099121;0,0253677368164
0,0036;-0,160598754883;0,024471282959
0,0037;-0,521850585938;0,0223350524902
0,0038;-0,895309448242;0,0202178955078
0,0039;-1,23825073242;0,0165748596191
0,004;-1,53274536133;0,0138473510742
0,0041;-1,81198120117;0,0105094909668
0,0042;-2,03952789307;0,00656127929688
0,0043;-2,22473144531;0,00261306762695
0,0044;-2,3551940918;-0,00164031982422
0,0045;-2,43721008301;-0,00556945800781
0,0046;-2,44941711426;-0,00982284545898
0,0047;-2,38552093506;-0,0134658813477
0,0048;-2,26726531982;-0,0171089172363
0,0049;-2,1032333374;-0,01953125
0,005;-1,88484191895;-0,0219535827637
0,0051;-1,62982940674;-0,0237846374512
0,0052;-1,33228302002;-0,0253105163574
0,0053;-0,995445251465;-0,0262069702148
0,0054;-0,628089904785;-0,0262069702148
0,0055;-0,257873535156;-0,0262069702148
0,0056;0,106430053711;-0,0243949890137
0,0057;0,473785400391;-0,0225639343262
0,0058;0,837898254395;-0,0201416015625
0,0059;1,18999481201;-0,0174140930176
0,006;1,49059295654;-0,0137710571289
0,0061;1,76982879639;-0,0104331970215
0,0062;1,99451446533;-0,00679016113281
0,0063;2,18257904053;-0,00253677368164
0,0064;2,31323242188;0,00141143798828
0,0065;2,39810943604;0,00595092773438
0,0066;2,4133682251;0,00959396362305
0,0067;2,34661102295;0,013542175293
0,0068;2,21900939941;0,0165748596191
0,0069;2,04906463623;0,0189971923828
0,007;1,83658599854;0,0223350524902
0,0071;1,57260894775;0,023250579834
0,0072;1,27201080322;0,0253677368164
0,0073;0,935173034668;0,0259780883789
0,0074;0,567817687988;0,0259780883789
0,0075;0,191497802734;0,0256729125977
0,0076;-0,160598754883;0,0241661071777
0,0077;-0,527954101563;0,0226402282715
0,0078;-0,89225769043;0,0196075439453
0,0079;-1,23825073242;0,0174903869629
0,008;-1,53274536133;0,0138473510742
0,0081;-1,81503295898;0,0105094909668
0,0082;-2,04257965088;0,00656127929688
0,0083;-2,21862792969;0,0023078918457
0,0084;-2,35824584961;-0,00164031982422
0,0085;-2,43110656738;-0,00617980957031
0,0086;-2,44636535645;-0,00982284545898
0,0087;-2,38552093506;-0,0137710571289
0,0088;-2,27031707764;-0,0164985656738
0,0089;-2,10018157959;-0,01953125
0,009;-1,88484191895;-0,0222587585449
0,0091;-1,63288116455;-0,0237846374512
0,0092;-1,32617950439;-0,0253105163574
0,0093;-0,995445251465;-0,0259017944336
0,0094;-0,625038146973;-0,0265121459961
0,0095;-0,254821777344;-0,0253105163574
0,0096;0,106430053711;-0,0247001647949
0,0097;0,470733642578;-0,0225639343262
0,0098;0,837898254395;-0,0198364257813
0,0099;1,19304656982;-0,0174140930176
0,01;1,49059295654;-0,0137710571289
0,0101;1,7728805542;-0,0107383728027
0,0102;1,99756622314;-0,00648498535156
0,0103;2,18257904053;-0,00314712524414
0,0104;2,31323242188;0,0016975402832
0,0105;2,40116119385;0,00595092773438
0,0106;2,4133682251;0,0092887878418
0,0107;2,34661102295;0,013542175293
0,0108;2,22511291504;0,0165748596191
0,0109;2,04906463623;0,0196075439453
0,011;1,83658599854;0,0211334228516
0,0111;1,56955718994;0,0238609313965
0,0112;1,27811431885;0,0253677368164
0,0113;0,932121276855;0,0259780883789
0,0114;0,567817687988;0,0262832641602
0,0115;0,200462341309;0,0256729125977
0,0116;-0,163650512695;0,0241661071777
0,0117;-0,52490234375;0,022029876709
0,0118;-0,895309448242;0,0202178955078
0,0119;-1,23825073242;0,0171852111816
0,012;-1,53865814209;0,0141525268555
0,0121;-1,81789398193;0,0105094909668
0,0122;-2,03952789307;0,00686645507813
0,0123;-2,22473144531;0,00261306762695
0,0124;-2,35214233398;-0,00192642211914
0,0125;-2,42805480957;-0,00556945800781
0,0126;-2,44331359863;-0,00982284545898
0,0127;-2,38246917725;-0,0131607055664
0,0128;-2,26726531982;-0,0164985656738
0,0129;-2,10018157959;-0,01953125
0,013;-1,88484191895;-0,0219535827637
0,0131;-1,62372589111;-0,0237846374512
0,0132;-1,32923126221;-0,0250053405762
0,0133;-0,98934173584;-0,0262069702148
0,0134;-0,62198638916;-0,0259017944336
0,0135;-0,254821777344;-0,0255966186523
0,0136;0,106430053711;-0,0240898132324
0,0137;0,473785400391;-0,0222587585449
0,0138;0,840950012207;-0,01953125
0,0139;1,19304656982;-0,0171089172363
0,014;1,49364471436;-0,0143814086914
0,0141;1,77898406982;-0,0104331970215
0,0142;2,00042724609;-0,00709533691406
0,0143;2,18563079834;-0,00253677368164
0,0144;2,31609344482;0,0016975402832
0,0145;2,40116119385;0,00595092773438
0,0146;2,4133682251;0,00959396362305
0,0147;2,34966278076;0,0129318237305
0,0148;2,22511291504;0,0168800354004
0,0149;2,04906463623;0,0186920166016
0,015;1,83658599854;0,0223350524902
0,0151;1,5754699707;0,0241661071777
0,0152;1,27506256104;0,0253677368164
0,0153;0,932121276855;0,0259780883789
0,0154;0,567817687988;0,0259780883789
0,0155;0,200462341309;0,0256729125977
0,0156;-0,15754699707;0,0235557556152
0,0157;-0,52490234375;0,0226402282715
0,0158;-0,89225769043;0,0196075439453
0,0159;-1,24130249023;0,0171852111816
0,016;-1,53865814209;0,0141525268555
0,0161;-1,81503295898;0,0105094909668
0,0162;-2,04257965088;0,00656127929688
0,0163;-2,2216796875;0,00200271606445
0,0164;-2,34909057617;-0,00133514404297
0,0165;-2,42805480957;-0,00617980957031
0,0166;-2,43721008301;-0,0104331970215
0,0167;-2,3796081543;-0,0131607055664
0,0168;-2,26726531982;-0,0168037414551
0,0169;-2,09732055664;-0,01953125
0,017;-1,88179016113;-0,0222587585449
0,0171;-1,62677764893;-0,0237846374512
0,0172;-1,32617950439;-0,0259017944336
0,0173;-0,98934173584;-0,0262069702148
0,0174;-0,618934631348;-0,0262069702148
0,0175;-0,254821777344;-0,0253105163574
0,0176;0,109481811523;-0,0237846374512
0,0177;0,473785400391;-0,0225639343262
0,0178;0,840950012207;-0,0198364257813
0,0179;1,19915008545;-0,0174140930176
0,018;1,49364471436;-0,0140762329102
0,0181;1,77898406982;-0,0107383728027
0,0182;2,00042724609;-0,00648498535156
0,0183;2,19173431396;-0,00223159790039
0,0184;2,31323242188;0,0016975402832
0,0185;2,40116119385;0,00564575195313
0,0186;2,41641998291;0,00959396362305
0,0187;2,34661102295;0,0132369995117
0,0188;2,22206115723;0,0162696838379
0,0189;2,04906463623;0,0193023681641
0,019;1,83658599854;0,0223350524902
0,0191;1,56650543213;0,0238609313965
0,0192;1,27201080322;0,0253677368164
0,0193;0,932121276855;0,0259780883789
0,0194;0,561714172363;0,0259780883789
0,0195;0,203514099121;0,0253677368164
0,0196;-0,160598754883;0,0241661071777
0,0197;-0,52490234375;0,0223350524902
0,0198;-0,898170471191;0,0202178955078
0,0199;-1,24130249023;0,0174903869629
0,02;-1,53865814209;0,0138473510742
0,0201;-1,82094573975;0,0105094909668
0,0202;-2,03647613525;0,00625610351563
0,0203;-2,22473144531;0,0023078918457
0,0204;-2,34909057617;-0,00253677368164
0,0205;-2,43110656738;-0,00556945800781
0,0206;-2,44636535645;-0,0101280212402
0,0207;-2,38246917725;-0,0131607055664
0,0208;-2,27031707764;-0,0164985656738
0,0209;-2,09732055664;-0,01953125
0,021;-1,88484191895;-0,0219535827637
0,0211;-1,62372589111;-0,0243949890137
0,0212;-1,32617950439;-0,0250053405762
0,0213;-0,986289978027;-0,0262069702148
0,0214;-0,618934631348;-0,0262069702148
0,0215;-0,251770019531;-0,0253105163574
0,0216;0,109481811523;-0,0240898132324
0,0217;0,470733642578;-0,0225639343262
0,0218;0,84400177002;-0,020751953125
0,0219;1,19915008545;-0,0174140930176
0,022;1,49364471436;-0,0149917602539
0,0221;1,77898406982;-0,0101280212402
0,0222;1,99756622314;-0,00648498535156
0,0223;2,18563079834;-0,00253677368164
0,0224;2,31323242188;0,00200271606445
0,0225;2,40116119385;0,00564575195313
0,0226;2,41031646729;0,0102043151855
0,0227;2,34661102295;0,0126266479492
0,0228;2,22511291504;0,0168800354004
0,0229;2,04601287842;0,0193023681641
0,023;1,83353424072;0,022029876709
0,0231;1,56345367432;0,0241661071777
0,0232;1,27201080322;0,0250816345215
0,0233;0,922966003418;0,0259780883789
0,0234;0,561714172363;0,0253677368164
0,0235;0,194549560547;0,0256729125977
