"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;1,40552520752;-0,0104331970215
0,0002;1,62715911865;-0,00406265258789
0,0003;1,8274307251;0,00200271606445
0,0004;1,99146270752;0,0086784362793
0,0005;2,13718414307;0,0138473510742
0,0006;2,2554397583;0,0208282470703
0,0007;2,34661102295;0,0262832641602
0,0008;2,39810943604;0,0314521789551
0,0009;2,41947174072;0,0369071960449
0,001;2,38304138184;0,0414657592773
0,0011;2,31018066406;0,0454139709473
0,0012;2,21900939941;0,0478363037109
0,0013;2,08549499512;0,0508689880371
0,0014;1,93672180176;0,0526809692383
0,0015;1,75762176514;0,053596496582
0,0016;1,54819488525;0,0539016723633
0,0017;1,32064819336;0,0532913208008
0,0018;1,07479095459;0,0520896911621
0,0019;0,80451965332;0,0496482849121
0,002;0,525283813477;0,0472259521484
0,0021;0,249099731445;0,0432777404785
0,0022;-0,0301361083984;0,0393295288086
0,0023;-0,300216674805;0,0350952148438
0,0024;-0,582504272461;0,0299263000488
0,0025;-0,864791870117;0,0241661071777
0,0026;-1,13201141357;0,0181007385254
0,0027;-1,36871337891;0,0126266479492
0,0028;-1,59339904785;0,00564575195313
0,0029;-1,80282592773;-0,000114440917969
0,003;-1,97277069092;-0,00679016113281
0,0031;-2,13069915771;-0,0128555297852
0,0032;-2,25811004639;-0,0189208984375
0,0033;-2,34909057617;-0,0250053405762
0,0034;-2,41889953613;-0,0301551818848
0,0035;-2,45532989502;-0,0359153747559
0,0036;-2,42805480957;-0,040168762207
0,0037;-2,37350463867;-0,0447273254395
0,0038;-2,29148864746;-0,0474548339844
0,0039;-2,17304229736;-0,0501823425293
0,004;-2,02445983887;-0,0520133972168
0,0041;-1,86042785645;-0,0535202026367
0,0042;-1,66015625;-0,053825378418
0,0043;-1,43547058105;-0,0535202026367
0,0044;-1,20182037354;-0,0532150268555
0,0045;-0,934600830078;-0,0504875183105
0,0046;-0,64640045166;-0,0483703613281
0,0047;-0,373077392578;-0,0450325012207
0,0048;-0,0999450683594;-0,0410842895508
0,0049;0,179290771484;-0,0362205505371
0,005;0,452423095703;-0,0310707092285
0,0051;0,734710693359;-0,0268173217773
0,0052;1,0139465332;-0,0201416015625
0,0053;1,26895904541;-0,0149917602539
0,0054;1,49059295654;-0,00801086425781
0,0055;1,71222686768;-0,00192642211914
0,0056;1,8913269043;0,0047492980957
0,0057;2,04601287842;0,0111198425293
0,0058;2,18868255615;0,0165748596191
0,0059;2,28881835938;0,023250579834
0,006;2,37083435059;0,0278091430664
0,0061;2,41641998291;0,0338745117188
0,0062;2,4133682251;0,0384330749512
0,0063;2,36473083496;0,0429725646973
0,0064;2,2798538208;0,0466156005859
0,0065;2,17361450195;0,0493431091309
0,0066;2,02789306641;0,0517845153809
0,0067;1,86996459961;0,0526809692383
0,0068;1,68476104736;0,0539016723633
0,0069;1,46331787109;0,0532913208008
0,007;1,23863220215;0,0526809692383
0,0071;0,977516174316;0,0514793395996
0,0072;0,698280334473;0,0490379333496
0,0073;0,422096252441;0,0463104248047
0,0074;0,14591217041;0,0420761108398
0,0075;-0,130271911621;0,0378227233887
0,0076;-0,406455993652;0,0323486328125
0,0077;-0,682830810547;0,0275039672852
0,0078;-0,962066650391;0,0223350524902
0,0079;-1,22604370117;0,0159645080566
0,008;-1,45072937012;0,0102043151855
0,0081;-1,67827606201;0,00322341918945
0,0082;-1,86958312988;-0,00284194946289
0,0083;-2,03342437744;-0,00951766967773
0,0084;-2,17914581299;-0,0152778625488
0,0085;-2,28843688965;-0,0213623046875
0,0086;-2,37655639648;-0,0268173217773
0,0087;-2,43110656738;-0,0319862365723
0,0088;-2,45227813721;-0,0374412536621
0,0089;-2,41298675537;-0,0416946411133
0,009;-2,34622955322;-0,0462341308594
0,0091;-2,24590301514;-0,0489616394043
0,0092;-2,11544036865;-0,0517082214355
0,0093;-1,96056365967;-0,0529098510742
0,0094;-1,78756713867;-0,053825378418
0,0095;-1,57814025879;-0,053825378418
0,0096;-1,34754180908;-0,0532150268555
0,0097;-1,10473632813;-0,0520133972168
0,0098;-0,834465026855;-0,049877166748
0,0099;-0,546073913574;-0,0474548339844
0,01;-0,26683807373;-0,0432014465332
0,0101;0,00934600830078;-0,0398635864258
0,0102;0,28247833252;-0,0344085693359
0,0103;0,564765930176;-0,029239654541
0,0104;0,84400177002;-0,0237846374512
0,0105;1,11427307129;-0,0180244445801
0,0106;1,35707855225;-0,0122451782227
0,0107;1,58157348633;-0,00556945800781
0,0108;1,7879486084;-0,000114440917969
0,0109;1,95503234863;0,00717163085938
0,011;2,10971832275;0,0132369995117
0,0111;2,23121643066;0,0193023681641
0,0112;2,33135223389;0,0250816345215
0,0113;2,39200592041;0,0305366516113
0,0114;2,42233276367;0,0356864929199
0,0115;2,40116119385;0,0396347045898
0,0116;2,34050750732;0,0444984436035
0,0117;2,24933624268;0,0475311279297
0,0118;2,12497711182;0,0505638122559
0,0119;1,97925567627;0,052375793457
0,012;1,80931091309;0,053596496582
0,0121;1,5998840332;0,0539016723633
0,0122;1,38130187988;0,0529861450195
0,0123;1,14459991455;0,052375793457
0,0124;0,880432128906;0,0499534606934
0,0125;0,595092773438;0,0481414794922
0,0126;0,315856933594;0,0448036193848
0,0127;0,042724609375;0,0408554077148
0,0128;-0,233459472656;0,0359916687012
0,0129;-0,509643554688;0,0305366516113
