"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;1,44805908203;0,00200271606445
0,0002;1,45721435547;0,00141143798828
0,0003;1,46636962891;0,00141143798828
0,0004;1,47228240967;0,00141143798828
0,0005;1,47533416748;0,00141143798828
0,0006;1,47838592529;0,00110626220703
0,0007;1,48448944092;0,000495910644531
0,0008;1,48143768311;0,000801086425781
0,0009;1,47838592529;-0,000114440917969
0,001;1,46923065186;0,000495910644531
0,0011;1,46636962891;0,000495910644531
0,0012;1,45416259766;0,000190734863281
0,0013;1,44500732422;0,000190734863281
0,0014;1,43585205078;-0,000114440917969
0,0015;1,42078399658;-0,000419616699219
0,0016;1,40857696533;-0,000724792480469
0,0017;1,39350891113;-0,000724792480469
0,0018;1,38130187988;-0,00133514404297
0,0019;1,36013031006;-0,00133514404297
0,002;1,344871521;-0,00102996826172
0,0021;1,32064819336;-0,00164031982422
0,0022;1,29623413086;-0,00164031982422
0,0023;1,27506256104;-0,00192642211914
0,0024;1,24778747559;-0,00192642211914
0,0025;1,2264251709;-0,00284194946289
0,0026;1,19915008545;-0,00253677368164
0,0027;1,17492675781;-0,00284194946289
0,0028;1,14154815674;-0,00284194946289
0,0029;1,11427307129;-0,00253677368164
0,003;1,08680725098;-0,00284194946289
0,0031;1,05037689209;-0,00314712524414
0,0032;1,02005004883;-0,00375747680664
0,0033;0,983619689941;-0,00314712524414
0,0034;0,950241088867;-0,00406265258789
0,0035;0,91381072998;-0,00345230102539
0,0036;0,874328613281;-0,00375747680664
0,0037;0,840950012207;-0,00406265258789
0,0038;0,801467895508;-0,00406265258789
0,0039;0,768089294434;-0,00406265258789
0,004;0,722694396973;-0,00406265258789
0,0041;0,686264038086;-0,00497817993164
0,0042;0,640678405762;-0,00406265258789
0,0043;0,595092773438;-0,00497817993164
0,0044;0,546646118164;-0,00497817993164
0,0045;0,507164001465;-0,00436782836914
0,0046;0,464630126953;-0,00436782836914
0,0047;0,415992736816;-0,00436782836914
0,0048;0,370597839355;-0,00497817993164
0,0049;0,325012207031;-0,00436782836914
0,005;0,279426574707;-0,00556945800781
0,0051;0,233840942383;-0,00497817993164
0,0052;0,191497802734;-0,00467300415039
0,0053;0,14591217041;-0,00497817993164
0,0054;0,100326538086;-0,00467300415039
0,0055;0,054931640625;-0,00526428222656
0,0056;0,00934600830078;-0,00467300415039
0,0057;-0,0331878662109;-0,00526428222656
0,0058;-0,0757217407227;-0,00467300415039
0,0059;-0,121116638184;-0,00497817993164
0,006;-0,16975402832;-0,00497817993164
0,0061;-0,212287902832;-0,00436782836914
0,0062;-0,257873535156;-0,00497817993164
0,0063;-0,30632019043;-0,00436782836914
0,0064;-0,342750549316;-0,00497817993164
0,0065;-0,388336181641;-0,00436782836914
0,0066;-0,436973571777;-0,00526428222656
0,0067;-0,482368469238;-0,00436782836914
0,0068;-0,52490234375;-0,00406265258789
0,0069;-0,573539733887;-0,00406265258789
0,007;-0,618934631348;-0,00436782836914
0,0071;-0,661468505859;-0,00406265258789
0,0072;-0,707054138184;-0,00436782836914
0,0073;-0,74348449707;-0,00436782836914
0,0074;-0,792121887207;-0,00406265258789
0,0075;-0,82836151123;-0,00436782836914
0,0076;-0,864791870117;-0,00406265258789
0,0077;-0,898170471191;-0,00406265258789
0,0078;-0,937652587891;-0,00375747680664
0,0079;-0,974082946777;-0,00375747680664
0,008;-1,00440979004;-0,00375747680664
0,0081;-1,04389190674;-0,00375747680664
0,0082;-1,07135772705;-0,00436782836914
0,0083;-1,10778808594;-0,00345230102539
0,0084;-1,14421844482;-0,00345230102539
0,0085;-1,16844177246;-0,00314712524414
0,0086;-1,20182037354;-0,00345230102539
0,0087;-1,22299194336;-0,00314712524414
0,0088;-1,25331878662;-0,00314712524414
0,0089;-1,27468109131;-0,00345230102539
0,009;-1,29890441895;-0,00284194946289
0,0091;-1,32312774658;-0,00314712524414
0,0092;-1,34449005127;-0,00253677368164
0,0093;-1,36871337891;-0,00284194946289
0,0094;-1,38702392578;-0,00253677368164
0,0095;-1,40819549561;-0,00192642211914
0,0096;-1,42040252686;-0,00284194946289
0,0097;-1,43852233887;-0,00192642211914
0,0098;-1,4476776123;-0,00253677368164
0,0099;-1,45988464355;-0,00192642211914
0,01;-1,47190093994;-0,00284194946289
0,0101;-1,48105621338;-0,00164031982422
0,0102;-1,49021148682;-0,00164031982422
0,0103;-1,49631500244;-0,00164031982422
0,0104;-1,50527954102;-0,00133514404297
0,0105;-1,51138305664;-0,00133514404297
0,0106;-1,52053833008;-0,000724792480469
0,0107;-1,52053833008;-0,00133514404297
0,0108;-1,52053833008;-0,000724792480469
0,0109;-1,51138305664;-0,00102996826172
0,011;-1,50833129883;-0,000419616699219
0,0111;-1,49631500244;-0,000114440917969
0,0112;-1,49326324463;-0,000114440917969
0,0113;-1,48410797119;0,000495910644531
0,0114;-1,47495269775;0,000495910644531
0,0115;-1,46579742432;0,000495910644531
0,0116;-1,45072937012;0,000495910644531
0,0117;-1,43547058105;0,000801086425781
0,0118;-1,42040252686;0,000495910644531
0,0119;-1,40819549561;0,00110626220703
0,012;-1,38702392578;0,0016975402832
0,0121;-1,37481689453;0,0016975402832
0,0122;-1,35059356689;0,00200271606445
0,0123;-1,32617950439;0,00200271606445
0,0124;-1,30195617676;0,00200271606445
0,0125;-1,27773284912;0,00200271606445
0,0126;-1,25331878662;0,0023078918457
0,0127;-1,22604370117;0,0016975402832
0,0128;-1,20182037354;0,0029182434082
0,0129;-1,16539001465;0,0029182434082
0,013;-1,14116668701;0,00322341918945
0,0131;-1,1137008667;0,00322341918945
0,0132;-1,07727050781;0,0035285949707
0,0133;-1,04999542236;0,0035285949707
0,0134;-1,00746154785;0,0029182434082
0,0135;-0,971031188965;0,00383377075195
0,0136;-0,937652587891;0,00322341918945
0,0137;-0,901222229004;0,0041389465332
0,0138;-0,864791870117;0,0041389465332
0,0139;-0,82836151123;0,0041389465332
0,014;-0,792121887207;0,00444412231445
0,0141;-0,74348449707;0,0041389465332
0,0142;-0,707054138184;0,00444412231445
0,0143;-0,658416748047;0,0041389465332
0,0144;-0,615882873535;0,00444412231445
0,0145;-0,570487976074;0,0041389465332
0,0146;-0,527954101563;0,0047492980957
0,0147;-0,479316711426;0,0047492980957
0,0148;-0,439834594727;0,00444412231445
0,0149;-0,391387939453;0,0047492980957
0,015;-0,342750549316;0,00444412231445
0,0151;-0,300216674805;0,0047492980957
0,0152;-0,254821777344;0,0041389465332
0,0153;-0,20923614502;0,0047492980957
0,0154;-0,163650512695;0,0047492980957
0,0155;-0,121116638184;0,0047492980957
0,0156;-0,0757217407227;0,00534057617188
0,0157;-0,0301361083984;0,0047492980957
0,0158;0,0123977661133;0,00534057617188
0,0159;0,0608444213867;0,0047492980957
0,016;0,106430053711;0,00505447387695
0,0161;0,152015686035;0,0041389465332
0,0162;0,191497802734;0,00505447387695
0,0163;0,239944458008;0,00505447387695
0,0164;0,279426574707;0,0041389465332
0,0165;0,328063964844;0,0047492980957
0,0166;0,370597839355;0,00444412231445
0,0167;0,419044494629;0,0047492980957
0,0168;0,467681884766;0,0041389465332
0,0169;0,510215759277;0,0047492980957
0,017;0,558662414551;0,0041389465332
0,0171;0,59814453125;0,00444412231445
0,0172;0,646781921387;0,0047492980957
0,0173;0,686264038086;0,00444412231445
0,0174;0,725746154785;0,00444412231445
0,0175;0,774192810059;0,0041389465332
0,0176;0,810623168945;0,0041389465332
0,0177;0,847053527832;0,00383377075195
0,0178;0,880432128906;0,0041389465332
0,0179;0,919914245605;0,0041389465332
0,018;0,950241088867;0,0041389465332
0,0181;0,986671447754;0,0041389465332
0,0182;1,02005004883;0,00383377075195
0,0183;1,0534286499;0,00383377075195
0,0184;1,0929107666;0,0035285949707
0,0185;1,11713409424;0,00383377075195
0,0186;1,14765167236;0,00322341918945
0,0187;1,17492675781;0,0035285949707
0,0188;1,20220184326;0,0035285949707
0,0189;1,2264251709;0,0035285949707
0,019;1,24778747559;0,00322341918945
0,0191;1,27811431885;0,0029182434082
0,0192;1,29928588867;0,0029182434082
0,0193;1,32369995117;0,0016975402832
0,0194;1,344871521;0,0029182434082
0,0195;1,36604309082;0,00261306762695
0,0196;1,38130187988;0,00261306762695
0,0197;1,39350891113;0,0023078918457
0,0198;1,40857696533;0,00200271606445
0,0199;1,42078399658;0,00200271606445
0,02;1,43585205078;0,00141143798828
0,0201;1,44500732422;0,00200271606445
0,0202;1,45416259766;0,00110626220703
0,0203;1,46331787109;0,0016975402832
0,0204;1,47228240967;0,00141143798828
0,0205;1,47533416748;0,00110626220703
0,0206;1,47838592529;0,00141143798828
