"Latest: Time (s)";"Latest: Potential (V)";"Latest: Current (A)"
0,0001;-0,200080871582;0,0217437744141
0,0002;-0,0574111938477;0,0211334228516
0,0003;0,0911712646484;0,0223350524902
0,0004;0,236892700195;0,0229454040527
0,0005;0,37956237793;0,0229454040527
0,0006;0,525283813477;0,023250579834
0,0007;0,667953491211;0,0226402282715
0,0008;0,819778442383;0,023250579834
0,0009;0,96549987793;0,0223350524902
0,001;1,10511779785;0,0226402282715
0,0011;1,23863220215;0,0226402282715
0,0012;1,35707855225;0,0217437744141
0,0013;1,46923065186;0,0217437744141
0,0014;1,59378051758;0,0202178955078
0,0015;1,70917510986;0,0202178955078
0,0016;1,80931091309;0,0189971923828
0,0017;1,89418792725;0,0186920166016
0,0018;1,97925567627;0,0177955627441
0,0019;2,06127166748;0,0165748596191
0,002;2,13413238525;0,0159645080566
0,0021;2,2008895874;0,0141525268555
0,0022;2,25849151611;0,0138473510742
0,0023;2,30407714844;0,0126266479492
0,0024;2,35252380371;0,0114250183105
0,0025;2,37998962402;0,0105094909668
0,0026;2,40421295166;0,00898361206055
0,0027;2,4133682251;0,00778198242188
0,0028;2,40421295166;0,00595092773438
0,0029;2,37998962402;0,00505447387695
0,003;2,34355926514;0,0035285949707
0,0031;2,29797363281;0,00200271606445
0,0032;2,24933624268;0,000801086425781
0,0033;2,19478607178;-0,00102996826172
0,0034;2,12497711182;-0,00223159790039
0,0035;2,04906463623;-0,00436782836914
0,0036;1,96704864502;-0,00526428222656
0,0037;1,88217163086;-0,00679016113281
0,0038;1,7879486084;-0,00831604003906
0,0039;1,68476104736;-0,00921249389648
0,004;1,57260894775;-0,011043548584
0,0041;1,45111083984;-0,0122451782227
0,0042;1,31759643555;-0,0137710571289
0,0043;1,21440887451;-0,0146865844727
0,0044;1,08070373535;-0,0155830383301
0,0045;0,935173034668;-0,0171089172363
0,0046;0,789451599121;-0,0177192687988
0,0047;0,640678405762;-0,0192260742188
0,0048;0,498008728027;-0,0198364257813
0,0049;0,346183776855;-0,0213623046875
0,005;0,191497802734;-0,0213623046875
0,0051;0,0608444213867;-0,0219535827637
0,0052;-0,0877380371094;-0,0225639343262
0,0053;-0,236511230469;-0,0228691101074
0,0054;-0,376129150391;-0,0237846374512
0,0055;-0,52490234375;-0,0234794616699
0,0056;-0,667572021484;-0,0237846374512
0,0057;-0,822448730469;-0,0237846374512
0,0058;-0,965118408203;-0,0234794616699
0,0059;-1,10778808594;-0,0234794616699
0,006;-1,24130249023;-0,0234794616699
0,0061;-1,36260986328;-0,0234794616699
0,0062;-1,47495269775;-0,0225639343262
0,0063;-1,59645080566;-0,0219535827637
0,0064;-1,7147064209;-0,0213623046875
0,0065;-1,82094573975;-0,0204467773438
0,0066;-1,90601348877;-0,0198364257813
0,0067;-1,99394226074;-0,0189208984375
0,0068;-2,07595825195;-0,0186157226563
0,0069;-2,15492248535;-0,0171089172363
0,007;-2,23083496094;-0,0158882141113
0,0071;-2,27928161621;-0,0146865844727
0,0072;-2,32791900635;-0,0131607055664
0,0073;-2,36740112305;-0,0122451782227
0,0074;-2,40383148193;-0,0107383728027
0,0075;-2,42500305176;-0,0101280212402
0,0076;-2,44941711426;-0,00801086425781
0,0077;-2,46143341064;-0,00679016113281
0,0078;-2,44636535645;-0,00556945800781
0,0079;-2,42500305176;-0,00406265258789
0,008;-2,39772796631;-0,00253677368164
0,0081;-2,36434936523;-0,00102996826172
0,0082;-2,31266021729;-0,000114440917969
0,0083;-2,26726531982;0,00200271606445
0,0084;-2,20355987549;0,00322341918945
0,0085;-2,13661193848;0,00505447387695
0,0086;-2,06089019775;0,00656127929688
0,0087;-1,97582244873;0,00778198242188
0,0088;-1,88770294189;0,00898361206055
0,0089;-1,78756713867;0,0102043151855
0,009;-1,68437957764;0,0117301940918
0,0091;-1,55696868896;0,0126266479492
0,0092;-1,4476776123;0,0138473510742
0,0093;-1,32923126221;0,0150680541992
0,0094;-1,20792388916;0,0162696838379
0,0095;-1,07440948486;0,0171852111816
0,0096;-0,925636291504;0,0177955627441
0,0097;-0,773811340332;0,0189971923828
0,0098;-0,631141662598;0,0193023681641
0,0099;-0,485420227051;0,0205230712891
0,01;-0,339698791504;0,0211334228516
0,0101;-0,193977355957;0,0217437744141
0,0102;-0,0513076782227;0,0223350524902
0,0103;0,0972747802734;0,0223350524902
0,0104;0,239944458008;0,0229454040527
0,0105;0,39176940918;0,0229454040527
0,0106;0,531387329102;0,023250579834
0,0107;0,677108764648;0,023250579834
0,0108;0,82893371582;0,023250579834
0,0109;0,968551635742;0,0229454040527
0,011;1,12628936768;0,0226402282715
0,0111;1,24473571777;0,0223350524902
0,0112;1,36604309082;0,022029876709
0,0113;1,47533416748;0,0214385986328
0,0114;1,5998840332;0,0208282470703
0,0115;1,71222686768;0,0202178955078
0,0116;1,80931091309;0,0196075439453
0,0117;1,90029144287;0,0181007385254
0,0118;1,98230743408;0,0177955627441
0,0119;2,06432342529;0,0168800354004
0,012;2,14004516602;0,0162696838379
0,0121;2,20394134521;0,0150680541992
0,0122;2,25849151611;0,013542175293
0,0123;2,30712890625;0,0126266479492
0,0124;2,35557556152;0,0105094909668
0,0125;2,38304138184;0,0102043151855
0,0126;2,40421295166;0,00898361206055
0,0127;2,4133682251;0,00747680664063
0,0128;2,39505767822;0,00625610351563
0,0129;2,37693786621;0,00444412231445
